id,FAMSIZE,SEX,AGE,MARST,BIRTHYR,YRMARR,RACE,HISPAN,HCOVANY,EDUC,CLASSWKR,UHRSWORK,WORKEDYR,INCTOT,FTOTINC,INCWAGE,INCBUS00,INCWELFR,DIFFHEAR,VETSTAT,DEPARTS,ARRIVES,GCHOUSE,WORK_STATUS,DIVINYR,WIDINYR
5107,1,male,77,Never married,1939,0,white,0,1,High school,Works for wages,40,Yes,18050,18050,18000,0,0,0,Veteran,PM,PM,0,Employed,NA,NA
5108,2,female,65,Married,1951,1986,white,0,1,College or greater,Works for wages,40,Yes,62000,122000,62000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
5109,7,female,82,Divorced,1934,1980,white,1,1,High school,Works for wages,0,No,22000,452000,0,0,0,0,Not a veteran,NA,NA,1,Not in labor force,0,0
5110,2,male,74,Married,1942,2006,white,0,1,College or greater,Works for wages,0,No,82000,104000,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
5111,2,female,65,Never married,1951,0,Black,0,1,High school,Works for wages,0,No,15000,46300,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,NA,NA
5112,2,male,90,Married,1926,1964,white,0,1,High school,Self-employed,0,No,40600,47100,0,0,0,1,Veteran,NA,NA,0,Not in labor force,0,0
5113,1,female,74,Divorced,1942,1980,white,0,1,High school,Works for wages,35,Yes,33900,33900,20000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
5114,2,female,79,Married,1937,1969,white,0,1,College or greater,Works for wages,0,No,25600,74600,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5115,2,male,66,Married,1950,1983,white,0,1,College or greater,Works for wages,16,Yes,50000,374800,26000,0,0,0,Not a veteran,NA,NA,0,Employed,0,0
5116,1,female,84,Divorced,1932,1953,white,0,1,High school,Works for wages,0,No,21500,21500,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
5117,1,female,87,Widowed,1929,1951,white,0,1,Less than high school,Works for wages,0,No,14400,9999999,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5118,1,female,69,Widowed,1947,1974,white,0,1,College or greater,Works for wages,40,Yes,206200,206200,120000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
5119,1,female,86,Widowed,1930,1959,white,0,1,High school,Works for wages,0,No,11900,9999999,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5120,2,male,73,Married,1943,1962,white,0,1,High school,Works for wages,0,No,1600,12300,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5121,4,female,90,Widowed,1926,1941,white,0,1,Less than high school,Works for wages,0,No,14600,102300,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
5122,2,female,69,Married,1947,1991,white,0,1,High school,Works for wages,40,Yes,70000,133000,58000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
5123,1,female,78,Widowed,1938,1956,white,0,1,College or greater,Works for wages,0,No,24240,24240,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5124,1,female,68,Divorced,1948,1965,white,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",16400,16400,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5125,1,female,87,Married,1929,1957,white,0,1,High school,Works for wages,0,No,3000,9999999,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5126,2,female,74,Married,1942,1969,white,0,1,College or greater,Works for wages,0,No,25300,205400,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5127,2,female,67,Married,1949,2005,Black,0,1,High school,Works for wages,40,Yes,32000,115400,32000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
5128,2,female,67,Married,1949,1975,white,0,1,College or greater,Works for wages,0,No,33800,68200,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5129,1,female,86,Widowed,1930,1966,white,0,1,High school,Works for wages,0,No,17900,17900,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
5130,2,male,73,Married,1943,1990,white,0,1,College or greater,Works for wages,0,No,179100,239700,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
5131,2,male,69,Married,1947,1984,white,0,1,College or greater,Works for wages,39,Yes,57230,69330,16400,0,0,0,Veteran,PM,PM,0,Employed,0,0
5132,3,male,70,Married,1946,1995,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",13300,50700,0,0,0,1,Veteran,NA,NA,1,Not in labor force,0,0
5133,2,male,78,Married,1938,1959,white,0,1,College or greater,Works for wages,0,No,19000,29900,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
5134,2,male,65,Married,1951,1986,Asian,0,1,College or greater,Works for wages,48,Yes,48000,48000,42000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
5135,2,male,71,Married,1945,1968,white,0,1,High school,Self-employed,40,Yes,337600,375100,0,308000,0,0,Not a veteran,NA,NA,0,Employed,0,0
5136,3,female,85,Widowed,1931,1951,white,0,1,High school,Self-employed,0,No,21070,179470,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
5137,2,female,66,Married,1950,1976,white,0,1,College or greater,Works for wages,0,No,7000,210500,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5138,2,female,70,Married,1946,1964,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",18400,159300,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5139,1,female,69,Widowed,1947,1974,white,0,1,College or greater,Works for wages,0,No,73000,73000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5140,1,female,95,Widowed,1921,1947,white,0,1,High school,Works for wages,0,No,12000,9999999,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
5141,1,male,65,Never married,1951,0,white,0,1,College or greater,Self-employed,12,Yes,3500,3500,0,2000,0,0,Not a veteran,NA,NA,0,Employed,NA,NA
5142,2,male,65,Married,1951,1983,white,0,1,College or greater,Works for wages,50,Yes,181000,321000,180000,0,0,0,Veteran,PM,PM,0,Employed,0,0
5143,1,female,86,Widowed,1930,1950,white,0,1,College or greater,Works for wages,0,No,22700,22700,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5144,2,male,68,Married,1948,1971,white,0,1,College or greater,Works for wages,0,No,45600,71400,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
5145,1,female,78,Widowed,1938,1975,white,0,1,College or greater,Works for wages,24,Yes,76000,76000,8300,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5146,7,female,76,Widowed,1940,1958,Black,0,0,High school,Works for wages,0,No,20000,104000,0,0,0,0,Not a veteran,NA,NA,1,Not in labor force,0,0
5147,2,male,70,Married,1946,1967,white,0,1,High school,Works for wages,0,No,16200,17500,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5148,2,female,83,Married,1933,1954,white,0,1,High school,Self-employed,0,No,5400,353100,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5149,2,male,82,Married,1934,1997,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",171540,210170,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
5150,2,male,78,Married,1938,1964,white,0,1,College or greater,Works for wages,0,No,75000,90600,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5151,2,female,68,Married,1948,1972,white,0,1,College or greater,Works for wages,0,No,91400,300000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5152,1,female,76,Divorced,1940,1965,white,0,1,High school,Works for wages,0,No,0,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5153,1,male,74,Divorced,1942,1987,Otherse,1,1,Less than high school,Works for wages,0,"No, but worked 1-5 yrs age",133000,133000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1,0
5154,3,male,69,Married,1947,1979,white,1,1,College or greater,Works for wages,60,Yes,60000,100000,26700,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
5155,1,female,74,Widowed,1942,1965,white,1,1,College or greater,Works for wages,0,No,4300,4300,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5156,2,female,71,Married,1945,1967,white,0,1,College or greater,Works for wages,0,No,11930,356030,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5157,3,male,67,Married,1949,1989,white,0,1,High school,Works for wages,50,Yes,59700,69700,25000,0,0,0,Not a veteran,NA,NA,0,Employed,0,0
5158,2,female,68,Married,1948,1967,white,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",29500,61500,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
5159,1,female,81,Widowed,1935,1998,white,0,1,High school,Works for wages,0,No,35100,35100,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5160,2,female,72,Married,1944,1980,white,0,1,High school,Works for wages,0,No,10200,33360,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5161,2,female,65,Married,1951,1983,white,0,1,High school,Works for wages,0,No,18000,25000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5162,2,female,71,Married,1945,1992,white,0,1,College or greater,Works for wages,8,Yes,16000,37600,4000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
5163,4,female,89,Never married,1927,0,white,0,1,High school,Works for wages,0,No,6680,160480,0,0,180,1,Not a veteran,NA,NA,0,Not in labor force,NA,NA
5164,1,female,76,Widowed,1940,1986,white,0,1,High school,Works for wages,0,No,37470,37470,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5165,1,female,75,Divorced,1941,1970,white,0,1,High school,Self-employed,0,No,18300,18300,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5166,2,male,95,Married,1921,1972,white,0,1,College or greater,Works for wages,0,No,48100,59000,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
5167,5,female,82,Married,1934,1956,Otherse,0,1,High school,Works for wages,0,No,8200,156801,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
5168,2,male,75,Married,1941,1965,white,0,1,High school,Works for wages,0,No,83000,89800,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
5169,1,female,68,Never married,1948,0,white,0,1,College or greater,Works for wages,10,Yes,13100,13100,1200,0,0,0,Not a veteran,PM,PM,0,Employed,NA,NA
5170,1,female,77,Widowed,1939,1982,Black,0,1,High school,Works for wages,0,No,21300,21300,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5171,2,female,69,Married,1947,2002,white,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",16000,38000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5172,1,female,65,Divorced,1951,1998,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",32400,32400,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5173,3,female,67,Married,1949,2002,Asian,0,1,Less than high school,Works for wages,0,No,9500,106100,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5174,1,male,68,Widowed,1948,1966,white,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",4000,4000,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
5175,1,female,77,Married,1939,1965,white,0,1,High school,Self-employed,0,"No, but worked 1-5 yrs age",16800,9999999,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5176,1,female,81,Divorced,1935,1991,Black,0,1,Less than high school,Works for wages,0,No,11100,11100,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5177,2,male,78,Married,1938,1995,white,0,1,College or greater,Works for wages,0,No,58000,66600,0,0,0,1,Veteran,NA,NA,0,Not in labor force,0,0
5178,2,female,65,Married,1951,2011,white,0,1,College or greater,Works for wages,40,Yes,116000,135000,60000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
5179,2,male,71,Married,1945,2013,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",24900,43100,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
5180,2,male,65,Married,1951,2014,white,0,1,College or greater,Works for wages,20,Yes,18000,46000,12000,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5181,1,female,95,Divorced,1921,1972,Black,0,1,Less than high school,Works for wages,0,No,6900,6900,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5182,1,male,83,Divorced,1933,1987,white,0,1,High school,Self-employed,0,No,5400,9999999,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
5183,1,female,66,Divorced,1950,1966,white,0,1,College or greater,Works for wages,40,Yes,81000,81000,75000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
5184,2,female,76,Married,1940,1962,white,0,1,College or greater,Self-employed,40,Yes,408000,754000,0,308000,0,0,Not a veteran,PM,PM,0,Employed,0,0
5185,2,female,68,Married,1948,1981,Black,0,1,Less than high school,Works for wages,0,No,5400,14400,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5186,2,male,66,Married,1950,1988,white,1,1,High school,Works for wages,40,Yes,34000,66000,20000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
5187,1,female,77,Married,1939,1978,white,0,1,High school,Works for wages,0,No,30900,30900,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5188,1,male,77,Never married,1939,0,white,0,1,College or greater,Works for wages,0,No,42800,42800,0,0,0,0,Veteran,NA,NA,0,Not in labor force,NA,NA
5189,2,male,78,Married,1938,1963,white,0,1,High school,Works for wages,0,No,45700,53900,0,0,0,1,Veteran,NA,NA,0,Not in labor force,0,0
5190,2,female,68,Married,1948,1969,white,0,1,College or greater,Works for wages,0,No,27000,207000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5191,2,male,88,Married,1928,1951,white,0,1,College or greater,Works for wages,0,No,103300,140900,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
5192,2,male,72,Married,1944,1966,white,0,1,College or greater,Works for wages,60,Yes,63200,84700,48100,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
5193,2,male,68,Married,1948,2011,white,0,1,College or greater,Self-employed,40,Yes,41800,79800,25000,0,0,0,Veteran,PM,PM,0,Employed,0,0
5194,2,male,73,Widowed,1943,1987,white,0,1,Less than high school,Works for wages,24,Yes,7800,16600,7800,0,0,0,Not a veteran,PM,PM,0,Employed,0,1
5195,2,male,73,Married,1943,2014,white,0,1,High school,Works for wages,0,No,65800,89800,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5196,3,female,79,Widowed,1937,1954,white,0,1,College or greater,Works for wages,0,No,14100,136100,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5197,2,female,68,Married,1948,2015,white,0,1,College or greater,Works for wages,40,Yes,51800,119000,27000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
5198,4,female,65,Widowed,1951,1992,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",14400,20000,0,0,0,0,Not a veteran,NA,NA,1,Not in labor force,0,0
5199,1,male,70,Divorced,1946,1968,white,0,1,College or greater,Self-employed,0,"No, but worked 1-5 yrs age",11000,11000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5200,1,male,73,Divorced,1943,2002,white,0,1,College or greater,Works for wages,0,No,52600,52600,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5201,1,male,67,Never married,1949,0,white,0,1,College or greater,Works for wages,0,No,60500,60500,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,NA,NA
5202,4,female,68,Divorced,1948,2000,white,0,1,College or greater,Works for wages,0,No,12100,30170,0,0,0,0,Not a veteran,NA,NA,1,Not in labor force,0,0
5203,1,female,83,Widowed,1933,2006,white,0,1,College or greater,Works for wages,0,No,19100,19100,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5204,2,male,67,Divorced,1949,1976,white,1,1,High school,Works for wages,0,No,42820,46020,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
5205,2,female,67,Married,1949,1968,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",14500,34600,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5206,2,female,88,Divorced,1928,1951,Otherse,0,1,College or greater,Works for wages,0,No,47000,57500,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
5207,2,male,65,Married,1951,1979,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",29900,92600,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5208,3,male,82,Divorced,1934,1952,white,0,1,High school,Self-employed,0,No,14400,54400,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5209,2,female,74,Married,1942,1984,white,0,1,High school,Works for wages,0,No,1600,87600,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5210,3,female,71,Married,1945,1983,white,0,1,College or greater,Works for wages,0,No,16930,138240,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5211,2,female,65,Married,1951,1996,white,0,1,College or greater,Self-employed,38,Yes,180000,186600,180000,0,0,0,Not a veteran,PM,PM,0,Employed,0,0
5212,2,female,77,Widowed,1939,1980,white,0,1,College or greater,Works for wages,0,No,85500,135500,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5213,2,male,68,Married,1948,1968,white,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",29900,49400,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
5214,2,male,83,Married,1933,1989,white,0,1,College or greater,Self-employed,50,Yes,31000,62000,29700,0,0,0,Veteran,PM,PM,0,Employed,0,0
5215,7,male,78,Widowed,1938,1983,Black,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",13600,86600,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5216,1,female,90,Divorced,1926,1966,white,0,1,High school,Self-employed,0,No,0,9999999,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5217,2,male,83,Married,1933,1957,white,0,1,High school,Works for wages,0,No,19200,32400,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
5218,4,female,79,Widowed,1937,1953,Black,0,1,High school,Works for wages,0,No,9600,49650,0,0,0,0,Not a veteran,NA,NA,1,Not in labor force,0,1
5219,1,female,70,Divorced,1946,1967,white,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",24440,24440,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5220,3,male,70,Married,1946,2012,white,0,1,High school,Works for wages,0,No,17800,137800,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5221,2,male,77,Married,1939,1971,white,0,1,College or greater,Self-employed,0,No,51000,99000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5222,2,female,69,Divorced,1947,1966,white,1,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",31500,67900,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5223,1,female,86,Widowed,1930,1948,white,0,1,High school,Works for wages,0,No,20600,20600,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5224,1,male,69,Divorced,1947,1970,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",38500,38500,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
5225,2,female,66,Married,1950,1976,white,0,1,College or greater,Self-employed,0,No,50900,113000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5226,3,male,76,Married,1940,1964,white,0,1,College or greater,Works for wages,0,No,23600,68800,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5227,2,female,88,Married,1928,1949,white,0,1,High school,Works for wages,0,No,14000,40000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5228,1,male,68,Divorced,1948,1973,white,0,1,College or greater,Works for wages,0,No,54000,54000,0,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
5229,2,male,72,Married,1944,1965,white,0,1,College or greater,Works for wages,4,Yes,33900,134700,4600,0,0,0,Veteran,NA,NA,0,Not in labor force,0,0
5230,2,female,65,Never married,1951,0,Black,0,1,Less than high school,Works for wages,0,No,0,7000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,NA,NA
5231,2,female,87,Married,1929,1954,white,0,1,High school,Works for wages,0,No,6000,17200,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5232,2,female,79,Married,1937,1966,white,1,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",6000,29000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5233,1,female,86,Widowed,1930,1946,white,0,1,High school,Works for wages,0,No,0,9999999,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,0,0
5234,2,male,80,Married,1936,1955,white,0,1,Less than high school,Works for wages,0,No,12000,20600,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5235,1,male,77,Divorced,1939,1962,Black,0,1,College or greater,Self-employed,0,No,21950,21950,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5236,2,female,68,Married,1948,1969,white,0,1,High school,Works for wages,0,No,18400,42400,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5237,1,male,74,Divorced,1942,1996,white,0,1,College or greater,Self-employed,0,"No, but worked 1-5 yrs age",153200,153200,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,0,0
5238,4,female,68,Never married,1948,0,Black,0,0,High school,Works for wages,0,No,0,10000,0,0,0,0,Not a veteran,NA,NA,1,Not in labor force,NA,NA
