FAMSIZE,SEX,AGE,MARST,BIRTHYR,YRMARR,RACE,HISPAN,HCOVANY,EDUC,CLASSWKR,UHRSWORK,WORKEDYR,INCTOT,FTOTINC,INCWAGE,INCBUS00,INCWELFR,VETDISAB,DIFFHEAR,VETSTAT,DEPARTS,ARRIVES,GCHOUSE,WORK_STATUS,id
2,female,81,Married,1935,1958,white,0,1,College or greater,Works for wages,0,No,11600,105800,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1524
3,male,66,Married,1950,2010,Black,0,1,High school,Works for wages,0,No,73100,159600,0,0,0,4,0,Veteran,NA,NA,0,Not in labor force,1525
2,male,68,Married,1948,1971,white,0,1,College or greater,Works for wages,0,No,70500,83800,0,0,0,1,0,Veteran,NA,NA,0,Not in labor force,1526
2,female,69,Married,1947,1987,white,0,1,College or greater,Self-employed,35,Yes,72800,111900,0,61000,0,0,0,Not a veteran,NA,NA,0,Employed,1527
2,male,70,Married,1946,1995,white,0,1,High school,Works for wages,0,No,12600,12600,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1528
2,female,66,Married,1950,1974,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",19200,77700,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1529
5,female,68,Widowed,1948,1968,Asian,0,1,Less than high school,Works for wages,0,No,0,63700,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1530
2,male,69,Married,1947,1988,white,0,1,College or greater,Self-employed,15,Yes,152840,168940,119000,0,0,0,0,Not a veteran,PM,PM,0,Employed,1531
4,female,74,Widowed,1942,1965,white,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",26400,26400,0,0,0,0,0,Not a veteran,NA,NA,1,Not in labor force,1532
2,male,76,Married,1940,1963,white,0,1,College or greater,Self-employed,30,Yes,71300,82300,26000,0,0,1,0,Veteran,PM,PM,0,Employed,1533
1,female,83,Widowed,1933,1955,white,0,1,High school,Works for wages,0,No,19610,19610,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1534
2,female,77,Widowed,1939,1954,Black,0,1,High school,Works for wages,0,No,0,800,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1535
3,female,76,Widowed,1940,1966,Black,0,1,High school,Works for wages,0,No,15900,35900,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1536
2,male,72,Married,1944,1969,white,0,1,High school,Works for wages,0,No,20400,28300,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1537
2,male,68,Married,1948,1977,white,0,1,College or greater,Works for wages,40,Yes,445200,457200,433000,6200,0,1,0,Veteran,PM,PM,0,Employed,1538
1,female,93,Widowed,1923,1975,white,0,1,College or greater,Works for wages,0,No,13000,9999999,0,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,1539
2,female,76,Married,1940,1961,white,0,1,High school,Works for wages,0,No,14600,85900,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1540
3,female,93,Widowed,1923,1940,white,0,1,Less than high school,Works for wages,0,No,14000,53600,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1541
1,female,71,Widowed,1945,1996,white,0,1,High school,Works for wages,0,No,31210,31210,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1542
2,female,77,Widowed,1939,1960,Black,0,1,College or greater,Self-employed,0,No,70304,93104,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1543
2,female,68,Married,1948,1986,white,0,1,College or greater,Works for wages,0,No,0,0,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1544
2,female,72,Married,1944,1964,white,0,1,College or greater,Works for wages,0,No,19900,60060,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1545
3,female,69,Widowed,1947,1972,white,0,1,High school,Works for wages,0,No,10000,13800,0,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,1546
2,female,74,Married,1942,1966,white,0,1,College or greater,Works for wages,0,No,75100,162900,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1547
2,female,71,Married,1945,1979,Black,0,1,High school,Works for wages,0,No,0,82000,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1548
2,female,67,Married,1949,1979,white,0,1,College or greater,Works for wages,0,No,38200,78300,0,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,1549
1,female,74,Never married,1942,0,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",41300,41300,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1550
2,female,67,Married,1949,1968,white,0,1,College or greater,Works for wages,0,No,2700,61000,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1551
2,male,74,Divorced,1942,1994,white,0,1,High school,Works for wages,30,Yes,44800,83600,10000,0,0,1,0,Veteran,PM,PM,0,Employed,1552
2,female,85,Married,1931,1956,Black,0,1,College or greater,Works for wages,0,No,60100,198900,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1553
4,female,67,Widowed,1949,1973,white,0,1,College or greater,Works for wages,25,Yes,41800,41800,19000,0,0,0,0,Not a veteran,PM,PM,1,Employed,1554
6,male,67,Married,1949,1979,white,0,1,College or greater,Works for wages,0,No,33500,55730,0,0,0,4,0,Veteran,NA,NA,1,Not in labor force,1555
3,female,74,Widowed,1942,2000,white,0,1,High school,Works for wages,0,No,11870,27150,0,0,650,0,0,Not a veteran,NA,NA,0,Not in labor force,1556
2,female,78,Widowed,1938,1978,Black,0,1,College or greater,Works for wages,0,No,8400,21600,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1557
3,female,74,Married,1942,1963,white,0,1,High school,Works for wages,0,No,16000,82470,0,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,1558
2,female,69,Married,1947,1966,white,0,1,High school,Works for wages,0,No,15200,67000,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1559
2,male,84,Married,1932,1951,white,0,1,Less than high school,Works for wages,0,No,15000,20000,0,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,1560
2,female,77,Married,1939,1959,white,0,1,College or greater,Works for wages,0,No,18000,29200,0,0,0,1,0,Veteran,NA,NA,0,Not in labor force,1561
2,male,81,Married,1935,1978,white,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",24600,31500,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1562
2,female,74,Widowed,1942,1989,white,0,1,High school,Works for wages,10,Yes,27400,38220,5500,0,0,0,0,Not a veteran,PM,PM,0,Employed,1563
1,male,66,Divorced,1950,1971,white,0,1,College or greater,Self-employed,60,Yes,40000,40000,0,40000,0,1,0,Not a veteran,PM,PM,0,Employed,1564
2,male,85,Married,1931,1954,white,0,1,High school,Works for wages,0,No,21800,47800,0,0,0,1,0,Veteran,NA,NA,0,Not in labor force,1565
1,female,80,Never married,1936,0,Black,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",18300,18300,0,0,0,0,0,Not a veteran,NA,NA,0,Unemployed,1566
4,female,73,Married,1943,1968,Asian,0,1,College or greater,Works for wages,0,No,8800,58800,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1567
1,female,94,Widowed,1922,1941,white,0,1,High school,Self-employed,0,No,17900,17900,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1568
1,male,79,Divorced,1937,1964,white,0,1,College or greater,Works for wages,0,No,23600,23600,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1569
4,male,69,Married,1947,1976,white,0,1,College or greater,Works for wages,0,No,18000,133400,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1570
2,female,71,Married,1945,2010,white,0,1,High school,Works for wages,32,Yes,33300,96300,21400,0,0,0,0,Not a veteran,PM,PM,0,Employed,1571
2,male,71,Married,1945,1969,Black,0,1,College or greater,Works for wages,0,No,0,0,0,0,0,6,0,Veteran,NA,NA,0,Not in labor force,1572
3,female,67,Married,1949,1971,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",14400,149490,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1573
1,female,68,Never married,1948,0,Black,0,1,High school,Works for wages,0,No,8800,9999999,0,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,1574
1,female,65,Divorced,1951,1967,white,0,1,College or greater,Works for wages,40,Yes,71000,71000,70000,0,0,0,0,Not a veteran,PM,PM,0,Employed,1575
1,female,94,Widowed,1922,1952,white,0,1,High school,Works for wages,0,No,14480,9999999,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1576
2,male,94,Married,1922,1942,white,0,1,College or greater,Self-employed,0,No,90500,118300,0,0,0,3,1,Veteran,NA,NA,0,Not in labor force,1577
2,female,73,Married,1943,1964,white,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",36600,45400,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1578
2,female,81,Divorced,1935,1998,white,0,1,High school,Works for wages,0,No,43000,52100,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1579
1,male,69,Divorced,1947,1986,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",14400,14400,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1580
2,male,70,Married,1946,1963,white,0,1,High school,Works for wages,0,No,33100,58000,0,0,0,1,0,Veteran,NA,NA,0,Not in labor force,1581
2,male,77,Married,1939,1964,white,0,1,High school,Self-employed,0,No,39400,47800,0,0,0,1,0,Not a veteran,NA,NA,0,Not in labor force,1582
2,male,67,Married,1949,1972,white,0,1,High school,Works for wages,0,No,29200,92700,0,0,0,1,0,Veteran,NA,NA,0,Not in labor force,1583
2,female,81,Married,1935,1953,white,0,1,High school,Works for wages,0,No,16000,255000,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1584
2,female,68,Married,1948,1988,white,0,1,High school,Works for wages,35,Yes,44300,56200,29000,0,0,0,0,Not a veteran,PM,PM,0,Employed,1585
2,male,84,Married,1932,1951,white,0,1,High school,Works for wages,0,No,14400,20800,0,0,0,3,1,Veteran,NA,NA,0,Not in labor force,1586
1,female,70,Divorced,1946,1964,white,0,1,High school,Works for wages,34,Yes,16800,16800,16800,0,0,0,0,Not a veteran,PM,PM,0,Employed,1587
1,female,70,Widowed,1946,1973,white,0,1,College or greater,Works for wages,20,Yes,18900,18900,8400,0,0,0,0,Not a veteran,PM,PM,0,Employed,1588
2,male,67,Married,1949,1971,white,0,1,College or greater,Works for wages,0,No,33800,63200,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1589
3,female,86,Widowed,1930,1981,white,0,1,High school,Works for wages,0,No,13000,32100,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1590
1,female,71,Divorced,1945,1963,white,0,1,High school,Works for wages,20,Yes,19500,19500,500,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,1591
2,male,73,Married,1943,1965,white,0,1,High school,Works for wages,0,No,14900,22500,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1592
2,male,88,Married,1928,1960,white,0,1,College or greater,Works for wages,0,No,62900,64400,0,0,0,3,0,Veteran,NA,NA,0,Not in labor force,1593
2,male,65,Married,1951,1994,white,0,1,High school,Works for wages,40,Yes,69300,89000,1000,0,0,1,0,Veteran,NA,NA,0,Not in labor force,1594
2,male,69,Married,1947,2000,Asian,0,1,High school,Works for wages,40,Yes,60000,60000,60000,0,0,0,0,Not a veteran,PM,PM,0,Employed,1595
2,female,77,Married,1939,1986,white,0,1,College or greater,Works for wages,0,No,13300,40600,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1596
1,male,74,Widowed,1942,1986,white,0,1,College or greater,Works for wages,0,No,14410,14410,0,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,1597
1,female,69,Divorced,1947,1974,white,0,1,High school,Works for wages,0,No,6800,6800,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1598
2,male,68,Married,1948,2002,white,0,1,College or greater,Works for wages,0,No,48200,82000,0,0,0,6,0,Veteran,NA,NA,0,Not in labor force,1599
2,female,73,Married,1943,2007,white,0,1,High school,Works for wages,16,Yes,5800,25300,1800,0,0,0,0,Not a veteran,NA,NA,0,Employed,1600
2,female,73,Married,1943,1972,white,0,1,College or greater,Works for wages,0,No,14200,14200,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1601
2,male,75,Married,1941,1982,white,0,1,College or greater,Works for wages,0,No,10800,10800,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1602
2,female,69,Married,1947,1969,white,0,1,College or greater,Works for wages,6,Yes,12950,114750,450,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1603
1,female,67,Divorced,1949,1988,Black,0,1,College or greater,Works for wages,20,Yes,40200,40200,21000,0,0,0,0,Not a veteran,PM,PM,0,Employed,1604
1,female,73,Widowed,1943,1962,white,0,1,High school,Works for wages,0,No,11450,11450,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1605
2,male,70,Married,1946,1974,white,0,1,College or greater,Self-employed,0,No,18100,32200,0,0,0,1,0,Veteran,NA,NA,0,Not in labor force,1606
2,male,94,Widowed,1922,1942,white,0,1,High school,Works for wages,0,No,18800,18800,0,0,0,1,1,Veteran,NA,NA,0,Not in labor force,1607
2,male,69,Married,1947,1969,white,0,1,College or greater,Works for wages,0,No,78150,117900,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1608
1,male,86,Divorced,1930,1978,white,0,1,College or greater,Works for wages,0,No,25900,25900,0,0,0,1,1,Veteran,NA,NA,0,Not in labor force,1609
1,male,73,Widowed,1943,1997,white,0,1,High school,Works for wages,0,No,45800,45800,0,0,0,4,1,Veteran,NA,NA,0,Not in labor force,1610
1,female,82,Widowed,1934,1957,white,0,1,High school,Works for wages,0,No,15000,15000,0,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,1611
1,female,66,Divorced,1950,1969,white,0,1,College or greater,Works for wages,40,Yes,21000,21000,9000,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1612
2,male,75,Married,1941,1962,white,0,1,High school,Works for wages,0,No,23600,32600,0,0,0,1,0,Veteran,NA,NA,0,Not in labor force,1613
2,female,73,Married,1943,2013,white,0,1,High school,Works for wages,0,No,23700,56500,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1614
2,female,67,Married,1949,1971,white,0,1,College or greater,Works for wages,0,No,48000,113000,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1615
2,female,65,Married,1951,1976,white,0,1,College or greater,Works for wages,0,No,66600,119200,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1616
2,female,73,Married,1943,1968,white,0,1,College or greater,Works for wages,7,Yes,28500,43500,500,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1617
2,female,68,Married,1948,1965,white,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",10900,47800,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1618
2,male,87,Married,1929,1950,white,0,1,College or greater,Self-employed,0,No,0,25600,0,0,0,1,1,Veteran,NA,NA,0,Not in labor force,1619
2,male,65,Married,1951,1970,white,0,1,College or greater,Works for wages,50,Yes,158000,229000,60000,0,0,0,0,Not a veteran,PM,PM,0,Employed,1620
2,male,75,Never married,1941,0,white,0,1,High school,Works for wages,0,No,16800,45700,0,0,0,1,1,Veteran,NA,NA,0,Not in labor force,1621
2,male,78,Married,1938,1970,white,0,1,High school,Works for wages,0,No,14000,21200,0,0,0,1,1,Veteran,NA,NA,0,Not in labor force,1622
2,male,78,Married,1938,2000,Black,0,1,High school,Works for wages,0,No,31000,68700,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1623
7,male,79,Divorced,1937,1977,white,0,1,College or greater,Self-employed,0,No,15000,404000,0,0,0,1,0,Veteran,NA,NA,1,Not in labor force,1624
1,female,91,Widowed,1925,1946,white,0,1,College or greater,Works for wages,0,No,17000,17000,0,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,1625
4,male,65,Married,1951,1976,Black,0,1,College or greater,Works for wages,40,Yes,153200,167400,22900,5000,0,0,0,Not a veteran,PM,PM,1,Employed,1626
4,female,70,Married,1946,1963,white,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",7500,87300,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1627
3,male,68,Married,1948,1982,white,0,1,High school,Works for wages,30,Yes,36700,68100,22800,0,0,1,1,Veteran,PM,PM,0,Employed,1628
1,female,79,Never married,1937,0,white,0,1,High school,Self-employed,0,No,15100,9999999,0,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,1629
3,female,89,Widowed,1927,1945,white,0,1,High school,Works for wages,0,No,19600,151600,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1630
2,male,67,Married,1949,1994,white,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",17500,34000,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1631
1,female,72,Widowed,1944,2003,white,0,1,College or greater,Works for wages,17,Yes,27500,27500,3500,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1632
1,male,68,Married,1948,1994,white,0,1,High school,Works for wages,0,No,42600,42600,0,0,0,6,0,Veteran,NA,NA,0,Not in labor force,1633
2,female,76,Married,1940,1967,white,0,1,College or greater,Works for wages,0,No,0,51000,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1634
2,female,76,Married,1940,1984,white,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",1400,1400,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1635
2,male,77,Widowed,1939,1960,white,0,1,Less than high school,Works for wages,0,No,1400,1400,0,0,0,6,0,Not a veteran,NA,NA,0,Not in labor force,1636
1,male,72,Married,1944,1966,Black,0,1,High school,Works for wages,25,Yes,13200,13200,4800,0,0,0,0,Not a veteran,PM,PM,0,Employed,1637
2,female,74,Married,1942,1962,white,0,1,High school,Works for wages,0,No,11100,13500,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1638
2,male,65,Married,1951,1975,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",53000,53000,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1639
2,female,78,Married,1938,1957,white,0,1,High school,Works for wages,0,No,8300,24800,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1640
1,female,86,Divorced,1930,1954,Black,0,1,High school,Works for wages,0,No,13000,9999999,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1641
2,male,75,Widowed,1941,1972,Black,0,1,High school,Works for wages,0,No,14900,22400,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1642
2,male,69,Married,1947,1973,white,0,1,High school,Works for wages,40,Yes,64000,114000,45000,0,0,0,0,Not a veteran,PM,PM,0,Employed,1643
2,female,79,Married,1937,1955,white,0,1,High school,Works for wages,0,No,330000,355600,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1644
1,female,93,Widowed,1923,1960,white,0,1,Less than high school,Works for wages,0,No,7200,7200,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1645
1,female,70,Divorced,1946,1995,Otherse,0,1,High school,Works for wages,20,Yes,40600,40600,21000,0,0,0,0,Not a veteran,PM,PM,0,Employed,1646
2,female,79,Married,1937,1957,white,0,1,High school,Works for wages,0,No,9600,78000,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1647
1,male,70,Never married,1946,0,white,0,1,Less than high school,Works for wages,0,No,8200,9999999,0,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,1648
1,female,77,Widowed,1939,1956,white,0,1,High school,Self-employed,0,No,92800,92800,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1649
2,male,70,Married,1946,1975,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",66000,348000,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1650
1,female,82,Never married,1934,0,Black,0,1,High school,Self-employed,0,No,23000,23000,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1651
1,male,69,Divorced,1947,1968,white,0,1,College or greater,Works for wages,0,"No, but worked 1-5 yrs age",49000,49000,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1652
3,female,73,Married,1943,1963,white,0,1,High school,Works for wages,0,No,10800,91600,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1653
2,male,72,Married,1944,1973,Black,0,1,College or greater,Works for wages,40,Yes,92000,139600,80000,0,0,0,0,Not a veteran,PM,PM,0,Employed,1654
1,female,74,Never married,1942,0,white,0,1,High school,Works for wages,4,Yes,21900,21900,3800,0,0,0,0,Not a veteran,PM,PM,0,Employed,1655
1,female,70,Widowed,1946,1975,white,0,1,High school,Works for wages,0,No,13000,13000,0,0,0,0,1,Not a veteran,NA,NA,0,Not in labor force,1656
2,male,78,Married,1938,1963,white,0,1,College or greater,Works for wages,0,No,39800,58220,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1657
2,female,65,Married,1951,1968,white,0,1,High school,Works for wages,0,"No, but worked 1-5 yrs age",12100,35000,0,0,0,0,0,Not a veteran,NA,NA,0,Not in labor force,1658
