"","id","FAMSIZE","SEX","AGE","MARST","BIRTHYR","YRMARR","RACE","HISPAN","HCOVANY","EDUC","UHRSWORK","WORKEDYR","INCTOT","FTOTINC","INCWAGE","INCBUS00","INCWELFR","VETSTAT","DEPARTS","ARRIVES","GCHOUSE","WORK_STATUS"
"3656",3865,6,"male",65,"Married",1951,1979,"Asian",0,1,"Less than high school",20,"Yes",2370,27570,2000,0,0,"Not a veteran",NA,NA,1,"Not in labor force"
"3657",3866,1,"female",85,"Widowed",1931,1958,"Otherse",0,1,"Less than high school",0,"No",12000,12000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3658",3867,2,"female",68,"Married",1948,1975,"white",0,1,"High school",30,"Yes",9700,47500,3600,0,0,"Not a veteran","PM","PM",0,"Employed"
"3659",3868,6,"male",65,"Never married",1951,0,"Otherse",1,1,"Less than high school",0,"No",0,19000,0,0,0,"Not a veteran",NA,NA,1,"Not in labor force"
"3660",3869,2,"female",66,"Married",1950,1974,"white",0,1,"College or greater",60,"Yes",128000,148400,128000,0,0,"Not a veteran","PM","PM",0,"Employed"
"3661",3870,2,"male",84,"Married",1932,1960,"Asian",0,1,"College or greater",0,"No",6300,14900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3662",3871,1,"female",82,"Widowed",1934,1950,"white",0,1,"High school",40,"Yes",37200,37200,24000,0,0,"Not a veteran","PM","PM",0,"Employed"
"3663",3872,1,"female",77,"Never married",1939,0,"Black",0,1,"Less than high school",0,"No",14400,14400,0,0,6000,"Not a veteran",NA,NA,0,"Not in labor force"
"3664",3873,2,"male",83,"Married",1933,1956,"white",0,1,"College or greater",0,"No",22900,68600,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3665",3874,2,"female",68,"Widowed",1948,1975,"Black",0,1,"High school",24,"Yes",328800,337700,17800,0,0,"Not a veteran","PM","PM",0,"Employed"
"3666",3875,3,"male",66,"Married",1950,2004,"Black",0,1,"High school",0,"No, but worked 1-5 yrs age",0,16300,0,0,0,"Not a veteran",NA,NA,1,"Not in labor force"
"3667",3876,2,"female",73,"Married",1943,1960,"white",0,1,"High school",0,"No",16200,56600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3668",3877,1,"female",79,"Divorced",1937,1956,"Black",0,1,"College or greater",0,"No",15900,15900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3669",3878,1,"female",70,"Never married",1946,0,"white",0,1,"High school",0,"No",36000,36000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3670",3879,1,"male",66,"Divorced",1950,1973,"Black",0,1,"College or greater",0,"No",9600,9600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3671",3880,2,"male",84,"Married",1932,1951,"Black",0,1,"Less than high school",0,"No",8920,19920,0,0,120,"Not a veteran",NA,NA,0,"Not in labor force"
"3672",3881,1,"female",74,"Widowed",1942,1984,"white",0,1,"College or greater",0,"No",18700,18700,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3673",3882,3,"male",67,"Married",1949,1987,"white",1,1,"College or greater",20,"Yes",22000,34400,4800,0,0,"Veteran","PM","PM",0,"Employed"
"3674",3883,2,"male",81,"Married",1935,1998,"white",0,1,"College or greater",0,"No",49600,102300,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3675",3884,2,"female",67,"Married",1949,1968,"white",0,1,"College or greater",25,"Yes",46700,57300,0,30000,0,"Not a veteran","PM","PM",0,"Employed"
"3676",3886,2,"female",66,"Married",1950,1984,"white",0,1,"High school",32,"Yes",20300,60800,20300,0,0,"Not a veteran","PM","PM",0,"Employed"
"3677",3887,2,"male",79,"Married",1937,2006,"Black",0,1,"College or greater",0,"No",27800,27800,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3678",3888,2,"male",85,"Married",1931,2000,"white",0,1,"High school",0,"No",81200,82900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3679",3889,1,"male",65,"Divorced",1951,1976,"white",0,1,"College or greater",0,"No",23900,23900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3680",3890,1,"female",84,"Divorced",1932,1985,"white",0,1,"College or greater",0,"No",12000,12000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3681",3891,2,"male",70,"Married",1946,1969,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",70400,109200,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3682",3892,2,"female",81,"Married",1935,1983,"white",0,1,"High school",0,"No",16800,37400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3683",3893,3,"female",66,"Married",1950,1979,"white",0,1,"College or greater",28,"Yes",25100,63000,13000,0,0,"Not a veteran","PM","PM",0,"Employed"
"3684",3894,1,"male",65,"Never married",1951,0,"white",0,1,"College or greater",0,"No",59200,59200,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3685",3895,1,"female",79,"Widowed",1937,1979,"white",0,1,"College or greater",0,"No",44800,44800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3686",3896,2,"female",73,"Married",1943,1964,"white",0,1,"High school",0,"No",6500,25900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3687",3897,1,"female",78,"Widowed",1938,1966,"white",0,1,"College or greater",0,"No",27400,27400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3688",3898,3,"male",71,"Married",1945,2005,"Black",0,1,"High school",0,"No",28800,55400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3689",3899,3,"male",74,"Married",1942,1989,"Black",0,1,"Less than high school",0,"No",1300,36000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3690",3900,3,"male",69,"Widowed",1947,1969,"Black",0,1,"High school",0,"No",19700,144700,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3691",3901,1,"female",78,"Widowed",1938,1956,"white",0,1,"High school",0,"No",261000,261000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3692",3902,2,"female",71,"Married",1945,1984,"white",0,1,"High school",0,"No",8600,30600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3693",3903,2,"female",71,"Married",1945,1977,"white",0,1,"College or greater",0,"No",10300,76000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3694",3904,1,"female",67,"Widowed",1949,1968,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",35000,35000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3695",3905,1,"male",69,"Widowed",1947,2000,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",23000,23000,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3696",3906,4,"female",70,"Married",1946,2004,"Asian",0,1,"College or greater",0,"No",5900,71100,0,0,0,"Not a veteran",NA,NA,1,"Not in labor force"
"3697",3907,2,"female",75,"Married",1941,1960,"white",0,1,"College or greater",40,"Yes",22000,62500,10000,0,0,"Not a veteran","PM","PM",0,"Employed"
"3698",3908,2,"female",71,"Married",1945,1967,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",53200,80000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3699",3909,1,"male",74,"Divorced",1942,1965,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",20400,20400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3700",3910,2,"female",72,"Married",1944,1984,"white",0,1,"High school",0,"No",22000,73500,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3701",3911,3,"male",71,"Married",1945,2000,"white",0,1,"High school",0,"No",14000,69000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3702",3912,2,"female",68,"Married",1948,1997,"white",0,1,"High school",0,"No",13940,30540,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3703",3913,2,"male",68,"Married",1948,2004,"white",0,1,"College or greater",25,"Yes",149000,199000,125000,0,0,"Not a veteran","PM","PM",0,"Employed"
"3704",3914,1,"female",81,"Widowed",1935,1980,"white",0,1,"High school",0,"No",18000,18000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3705",3915,1,"male",69,"Widowed",1947,1989,"white",0,1,"Less than high school",0,"No, but worked 1-5 yrs age",21200,21200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3706",3916,2,"male",66,"Married",1950,1972,"white",1,1,"College or greater",45,"Yes",174000,224000,60000,0,0,"Not a veteran","PM","PM",0,"Employed"
"3707",3917,2,"male",67,"Married",1949,1971,"Black",0,1,"High school",25,"Yes",137000,137850,26100,35900,0,"Veteran","PM","PM",0,"Employed"
"3708",3918,2,"female",81,"Married",1935,1957,"white",0,1,"College or greater",0,"No",39500,181110,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3709",3919,3,"female",69,"Married",1947,1965,"white",0,1,"High school",0,"No",9700,31700,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3710",3920,2,"female",72,"Married",1944,1993,"white",0,1,"High school",0,"No",19300,36900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3711",3921,1,"female",81,"Never married",1935,0,"Otherse",0,1,"Less than high school",0,"No",7200,7200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3712",3922,2,"female",72,"Married",1944,1964,"white",0,1,"College or greater",0,"No",27000,169000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3713",3923,2,"male",76,"Married",1940,1994,"white",0,1,"College or greater",0,"No",32500,59500,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3714",3924,3,"male",72,"Married",1944,1965,"white",0,1,"High school",0,"No",14000,14000,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3715",3925,2,"female",65,"Married",1951,1975,"white",0,1,"College or greater",0,"No",0,0,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3716",3926,1,"female",77,"Divorced",1939,1970,"white",0,1,"High school",0,"No",12000,12000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3717",3927,1,"female",83,"Widowed",1933,1957,"white",0,1,"College or greater",0,"No",11400,11400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3718",3928,2,"female",79,"Married",1937,1954,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",5600,25100,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3719",3929,1,"female",79,"Widowed",1937,1956,"white",0,1,"College or greater",0,"No",41200,41200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3720",3930,1,"female",83,"Widowed",1933,1957,"white",0,1,"High school",0,"No",83300,83300,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3721",3932,1,"female",74,"Widowed",1942,1960,"white",0,1,"College or greater",60,"Yes",103000,103000,0,60000,0,"Not a veteran",NA,NA,0,"Employed"
"3722",3933,2,"female",75,"Married",1941,2002,"white",0,1,"College or greater",0,"No",7800,58900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3723",3934,1,"male",94,"Widowed",1922,1940,"white",0,1,"Less than high school",0,"No",10800,10800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3724",3936,2,"male",74,"Married",1942,1967,"white",0,1,"High school",0,"No",13600,22000,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3725",3937,2,"male",65,"Married",1951,1983,"white",0,1,"College or greater",40,"Yes",65000,65000,65000,0,0,"Not a veteran","PM","PM",0,"Employed"
"3726",3938,2,"male",73,"Married",1943,1964,"white",0,1,"High school",0,"No",25300,36500,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3727",3939,1,"female",72,"Widowed",1944,1991,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",0,0,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3728",3940,2,"male",73,"Married",1943,1990,"white",0,1,"Less than high school",0,"No, but worked 1-5 yrs age",12300,17700,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3729",3941,2,"male",80,"Married",1936,2005,"white",0,1,"College or greater",0,"No",44900,54100,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3730",3942,4,"female",72,"Married",1944,1961,"white",0,1,"High school",0,"No",8700,102500,0,0,0,"Not a veteran",NA,NA,1,"Not in labor force"
"3731",3943,1,"female",94,"Widowed",1922,1947,"Black",0,1,"College or greater",0,"No, but worked 1-5 yrs age",18800,18800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3732",3944,2,"female",79,"Married",1937,1958,"white",0,1,"College or greater",0,"No",9000,46400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3733",3945,1,"female",86,"Widowed",1930,1948,"Black",0,1,"Less than high school",0,"No",12000,12000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3734",3946,2,"male",71,"Married",1945,1995,"white",0,1,"College or greater",0,"No",40800,54400,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3735",3947,1,"female",65,"Divorced",1951,1990,"Otherse",1,1,"Less than high school",0,"No",8400,8400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3736",3948,3,"male",70,"Married",1946,1967,"white",0,1,"High school",0,"No",34800,44500,0,0,0,"Veteran",NA,NA,1,"Not in labor force"
"3737",3949,2,"male",73,"Married",1943,2000,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",30000,26500,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3738",3950,3,"female",80,"Married",1936,1956,"white",0,1,"High school",0,"No",6400,61280,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3739",3951,2,"male",66,"Married",1950,1978,"white",0,1,"High school",40,"Yes",65330,119060,65000,0,0,"Not a veteran","PM","PM",0,"Employed"
"3740",3952,1,"female",76,"Widowed",1940,1962,"white",0,1,"High school",0,"No",23100,23100,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3741",3953,2,"female",67,"Married",1949,1967,"white",0,1,"High school",0,"No",3200,50500,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3742",3954,2,"male",71,"Married",1945,1970,"white",0,1,"College or greater",0,"No",21700,34900,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3743",3955,2,"male",65,"Divorced",1951,1991,"Otherse",0,1,"College or greater",0,"No",22300,6500,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3744",3956,1,"male",65,"Married",1951,1969,"white",0,1,"College or greater",0,"No",60000,60000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3745",3957,1,"female",74,"Widowed",1942,1977,"white",0,1,"High school",0,"No",38130,38130,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3746",3958,1,"male",67,"Never married",1949,0,"white",0,1,"College or greater",0,"No",34540,34540,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3747",3959,1,"female",81,"Widowed",1935,1959,"white",0,1,"High school",0,"No",15600,15600,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3748",3960,2,"female",82,"Widowed",1934,1955,"white",0,1,"High school",0,"No",20000,65000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3749",3961,5,"female",66,"Divorced",1950,1970,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",20800,42400,0,0,0,"Not a veteran",NA,NA,1,"Not in labor force"
"3750",3962,2,"male",74,"Widowed",1942,1965,"white",0,1,"High school",0,"No",32400,75400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3751",3963,1,"female",85,"Widowed",1931,1948,"white",0,1,"High school",0,"No",1900,1900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3752",3964,1,"female",66,"Married",1950,2014,"white",0,1,"College or greater",60,"Yes",80000,80000,80000,0,0,"Not a veteran","PM","PM",0,"Employed"
"3753",3965,2,"female",79,"Married",1937,1965,"Black",0,1,"High school",0,"No",0,11000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3754",3966,2,"male",70,"Married",1946,2007,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",11000,31000,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3755",3967,1,"male",67,"Widowed",1949,1972,"Black",0,1,"High school",0,"No, but worked 1-5 yrs age",26000,26000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3756",3968,3,"female",76,"Married",1940,1959,"white",0,1,"High school",0,"No",10200,74400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3757",3969,4,"male",68,"Married",1948,1969,"white",0,1,"High school",40,"Yes",72400,179600,28000,0,0,"Veteran","PM","PM",0,"Employed"
"3758",3970,2,"male",69,"Married",1947,1969,"white",0,1,"College or greater",0,"No, but worked 1-5 yrs age",38000,50000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3759",3971,2,"male",69,"Married",1947,1971,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",2750,18450,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3760",3972,1,"female",69,"Married",1947,1965,"white",0,1,"High school",0,"No",14000,14000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3761",3973,3,"female",90,"Widowed",1926,1943,"Black",0,1,"High school",0,"No",10500,87380,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3762",3974,2,"female",65,"Divorced",1951,1975,"white",1,1,"College or greater",25,"Yes",34200,37800,6100,0,0,"Not a veteran","PM","PM",0,"Employed"
"3763",3975,1,"male",80,"Divorced",1936,1975,"Black",0,1,"High school",0,"No",17004,17004,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3764",3976,3,"female",65,"Married",1951,1967,"white",0,1,"College or greater",0,"No",45600,166400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3765",3977,3,"male",69,"Married",1947,1989,"white",0,1,"High school",0,"No",16800,20450,0,0,0,"Veteran",NA,NA,1,"Not in labor force"
"3766",3978,2,"male",77,"Married",1939,1978,"white",0,1,"High school",0,"No",20000,38000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3767",3979,6,"male",70,"Married",1946,1967,"Otherse",0,1,"College or greater",44,"Yes",39000,76000,30000,0,0,"Not a veteran","PM","PM",1,"Employed"
"3768",3980,2,"female",73,"Married",1943,1986,"white",0,1,"High school",0,"No",19400,30500,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3769",3981,3,"male",76,"Divorced",1940,1969,"white",0,1,"High school",0,"No",17800,31700,0,0,0,"Veteran",NA,NA,1,"Not in labor force"
"3770",3982,2,"female",65,"Married",1951,1972,"white",0,1,"High school",0,"No",0,427000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3771",3983,2,"male",85,"Married",1931,1980,"white",0,1,"Less than high school",0,"No",17900,32000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3772",3984,2,"male",79,"Married",1937,2015,"white",0,1,"High school",0,"No, but worked 1-5 yrs age",18020,33020,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3773",3985,1,"female",66,"Married",1950,1981,"white",0,1,"College or greater",40,"Yes",48000,48000,10000,0,0,"Not a veteran","PM","PM",0,"Employed"
"3774",3986,1,"female",85,"Widowed",1931,1946,"white",0,1,"Less than high school",0,"No",15400,15400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3775",3987,2,"female",74,"Married",1942,1960,"white",0,1,"High school",0,"No",12700,28000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3776",3988,5,"female",71,"Married",1945,1963,"white",1,0,"Less than high school",0,"No",0,68000,0,0,0,"Not a veteran",NA,NA,1,"Not in labor force"
"3777",3989,1,"female",86,"Divorced",1930,1950,"white",0,1,"High school",0,"No",20400,20400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3778",3990,1,"male",84,"Divorced",1932,1958,"white",0,1,"Less than high school",0,"No",28400,28400,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3779",3991,2,"female",84,"Married",1932,1950,"white",0,1,"High school",3,"Yes",59600,81200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3780",3992,2,"male",68,"Married",1948,1974,"white",0,1,"College or greater",0,"No",48100,55000,0,0,0,"Veteran",NA,NA,0,"Not in labor force"
"3781",3993,2,"male",73,"Married",1943,1966,"white",0,1,"High school",0,"No",18700,48900,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3782",3995,1,"female",65,"Divorced",1951,1970,"white",0,1,"High school",0,"No",17200,17200,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3783",3996,1,"female",80,"Widowed",1936,1992,"white",0,1,"High school",0,"No",20300,20300,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3784",3997,6,"female",68,"Married",1948,1968,"Asian",0,0,"High school",0,"No",0,92000,0,0,0,"Not a veteran",NA,NA,1,"Not in labor force"
"3785",3998,1,"female",90,"Widowed",1926,2000,"white",0,1,"High school",0,"No",15701,15701,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3786",3999,3,"male",71,"Widowed",1945,1972,"white",0,1,"College or greater",0,"No",18800,39100,0,0,0,"Veteran",NA,NA,1,"Not in labor force"
"3787",4000,1,"female",94,"Widowed",1922,1958,"white",0,1,"College or greater",0,"No",17000,17000,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3788",4001,1,"female",75,"Divorced",1941,1970,"white",0,1,"High school",0,"No",20430,20430,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
"3789",4002,1,"male",81,"Widowed",1935,1957,"white",0,1,"High school",0,"No",32800,32800,0,0,0,"Not a veteran",NA,NA,0,"Not in labor force"
